0.025 3.5199999999999998e-06
0.07500000000000001 1.42e-05
0.125 2.8e-05
0.175 4.38e-05
0.225 6.8e-05
0.275 0.000102
0.32499999999999996 0.000144
0.375 0.0001894
0.42500000000000004 0.000242
0.475 0.000296
0.525 0.000334
0.575 0.00033999999999999997
0.625 0.000318
0.675 0.000288
0.725 0.000246
0.775 0.0001958
0.825 0.00014659999999999999
0.875 0.0001074
0.925 7.78e-05
0.975 6.04e-05
1.025 4.72e-05
1.0750000000000002 3.84e-05
1.125 3.18e-05
1.1749999999999998 2.74e-05
1.225 2.38e-05
1.275 2.12e-05
1.3250000000000002 1.846e-05
1.375 1.724e-05
1.4249999999999998 1.556e-05
1.475 1.45e-05
1.525 1.264e-05
1.5750000000000002 1.204e-05
1.625 1.074e-05
1.6749999999999998 1.016e-05
1.725 9.36e-06
1.775 8.88e-06
1.8250000000000002 8.54e-06
1.875 8.1e-06
1.9249999999999998 7.38e-06
1.975 7.28e-06
2.025 6.64e-06
2.075 6.26e-06
2.125 6.5e-06
2.175 5.84e-06
2.225 5.46e-06
2.275 5.06e-06
2.325 4.9199999999999995e-06
2.375 4.8e-06
2.425 4.68e-06
2.475 4.66e-06
2.525 4.04e-06
2.575 4.06e-06
2.625 4.16e-06
2.675 4.2e-06
2.725 3.84e-06
2.775 3.6999999999999997e-06
2.825 3.46e-06
2.875 3.44e-06
2.925 3.3399999999999998e-06
2.975 3.42e-06
3.025 3.54e-06
3.075 3.3399999999999998e-06
3.125 3.28e-06
3.175 2.8999999999999998e-06
3.225 3.02e-06
3.275 3.06e-06
3.325 3.14e-06
3.375 2.84e-06
3.425 2.86e-06
3.475 2.74e-06
3.525 2.92e-06
3.575 2.72e-06
3.625 2.64e-06
3.675 2.7e-06
3.725 2.6e-06
3.775 2.4999999999999998e-06
3.825 2.6e-06
3.875 2.54e-06
3.925 2.4e-06
3.975 2.44e-06
4.025 2.32e-06
4.074999999999999 2.36e-06
4.125 2.26e-06
4.175000000000001 2.2e-06
4.225 2.14e-06
4.275 2.18e-06
4.324999999999999 2.0599999999999998e-06
4.375 2.0599999999999998e-06
4.425000000000001 1.98e-06
4.475 1.8699999999999999e-06
4.525 1.96e-06
4.574999999999999 1.816e-06
4.625 1.818e-06
4.675000000000001 1.796e-06
4.725 1.674e-06
4.775 1.6219999999999999e-06
4.824999999999999 1.51e-06
4.875 1.692e-06
4.925000000000001 1.5119999999999999e-06
4.975 1.49e-06
5.025 1.412e-06
5.074999999999999 1.386e-06
5.125 1.426e-06
5.175000000000001 1.384e-06
5.225 1.222e-06
5.275 1.198e-06
5.324999999999999 1.148e-06
5.375 1.166e-06
5.425000000000001 1.04e-06
5.475 1.04e-06
5.525 1.024e-06
5.574999999999999 1.046e-06
5.625 9.34e-07
5.675000000000001 8.68e-07
5.725 8.92e-07
5.775 8.14e-07
5.824999999999999 8.88e-07
5.875 7.62e-07
5.925000000000001 8.16e-07
5.975 7.68e-07
6.025 7.78e-07
6.074999999999999 7.319999999999999e-07
6.125 6.84e-07
6.175000000000001 7.48e-07
6.225 6.74e-07
6.275 6.459999999999999e-07
6.324999999999999 6.6e-07
6.375 5.939999999999999e-07
6.425000000000001 5.88e-07
6.475 6.64e-07
6.525 5.6e-07
6.574999999999999 5.3e-07
6.625 5.319999999999999e-07
6.675000000000001 5.36e-07
6.725 4.78e-07
6.775 5e-07
6.824999999999999 5.48e-07
6.875 4.46e-07
6.925000000000001 4.56e-07
6.975 5.26e-07
7.025 5e-07
7.074999999999999 4.2e-07
7.125 4.2e-07
7.175000000000001 3.72e-07
7.225 4.0199999999999997e-07
7.275 3.7e-07
7.324999999999999 4e-07
7.375 3.52e-07
7.425000000000001 3.5399999999999997e-07
7.475 3.42e-07
7.525 3.34e-07
7.574999999999999 3.36e-07
7.625 3e-07
7.675000000000001 3.38e-07
7.725 3.1e-07
7.775 2.88e-07
7.824999999999999 2.6e-07
7.875 2.6599999999999997e-07
7.925000000000001 2.7e-07
7.975 2.56e-07
8.025 2.62e-07
8.075 2.8e-07
8.125 2.76e-07
8.175 2.44e-07
8.225 2.44e-07
8.275 2.58e-07
8.325 2.88e-07
8.375 2.1399999999999998e-07
8.425 2.06e-07
8.475 2.02e-07
8.525 2.16e-07
8.575 2.06e-07
8.625 1.968e-07
8.675 1.864e-07
8.725 1.738e-07
8.775 1.748e-07
8.825 1.6679999999999998e-07
8.875 1.588e-07
8.925 1.814e-07
8.975 1.644e-07
9.025 1.524e-07
9.075 1.486e-07
9.125 1.604e-07
9.175 1.364e-07
9.225 1.536e-07
9.275 1.422e-07
9.325 1.402e-07
9.375 1.458e-07
9.425 1.212e-07
9.475 1.314e-07
9.525 1.3299999999999999e-07
9.575 1.264e-07
9.625 1.304e-07
9.675 1.14e-07
9.725 9.88e-08
9.775 1.092e-07
9.825 1.072e-07
9.875 9.72e-08
9.925 1.0399999999999999e-07
9.975 1.0859999999999999e-07
10.5 7.42e-08
11.5 4.42e-08
12.5 2.92e-08
13.5 1.726e-08
14.5 8.58e-09
15.5 5.5399999999999995e-09
16.5 3.72e-09
17.5 1.28e-09
